Report Name: LNDEMO_EQ_ASIA_ESG_ATTR_BRINSON,,,,,,,,,,,,,,
Portfolio: LPDEMO_ASIA_ESG,,,,,,,,,,,,,,
Benchmark: MXAP,,,,,,,,,,,,,,
Run Date: 07/22/2020,,,,,,,,,,,,,,
Period: 12/31/2019 - 07/21/2020,,,,,,,,,,,,,,
Base Currency: USD,,,,,,,,,,,,,,
Classification: BICS Sector,,,,,,,,,,,,,,
Level,Name,Avg % Wgt[P],Avg % Wgt[B],Avg % Wgt[D],CTR[P],CTR[B],CTR[D],Tot Rtn[P],Tot Rtn[B],Tot Rtn[D],Tot Attr,Alloc,Selec,Curr
2,001914 C2,,0.00077607,-0.00077607,,0.00013642,-0.00013642,,4.89845355,-4.89845355,0.00013752,,0.00020082,-0.0000633
2,001979 C2,,0.01241854,-0.01241854,,-0.0015147,0.0015147,,-6.4154367,6.4154367,-0.00146397,,-0.00158429,0.00012032
2,002142 C2,,0.01409439,-0.01409439,,0.0017591,-0.0017591,,12.34241203,-12.34241203,-0.00574788,,-0.00578385,0.00003597
2,002146 C2,,0.00343165,-0.00343165,,-0.00033086,0.00033086,,-6.77636436,6.77636436,-0.00042559,,-0.00043892,0.00001333
2,002500 C2,,0.00206575,-0.00206575,,0.00023113,-0.00023113,,7.91671094,-7.91671094,-0.000924,,-0.00092994,0.00000594
2,002673 C2,,0.00288318,-0.00288318,,0.00004264,-0.00004264,,5.10209354,-5.10209354,-0.00091027,,-0.00092798,0.00001771
2,002736 C2,,0.00449779,-0.00449779,,0.00033883,-0.00033883,,10.546813,-10.546813,-0.00168575,,-0.00170889,0.00002314
2,002797 C2,,0.00247993,-0.00247993,,0.00046219,-0.00046219,,21.21393506,-21.21393506,-0.00140711,,-0.00141738,0.00001027
2,002926 C2,,0.00269057,-0.00269057,,0.00029821,-0.00029821,,15.70203374,-15.70203374,-0.00116123,,-0.00117838,0.00001714
2,002939 C2,,0.00062009,-0.00062009,,0.00058929,-0.00058929,,27.56225265,-27.56225265,-0.0005836,,-0.00053225,-0.00005135
2,002958 C2,,0.00064218,-0.00064218,,0.00097692,-0.00097692,,48.33627859,-48.33627859,-0.00119259,,-0.00113746,-0.00005514
2,005830 KS,,0.01925051,-0.01925051,,-0.00225983,0.00225983,,-13.23254684,13.23254684,-0.00004737,,-0.00051862,0.00047126
2,005940 KS,,0.01199321,-0.01199321,,-0.00521275,0.00521275,,-32.41369234,32.41369234,0.00390654,,0.00336586,0.00054067
2,006800 KS,,0.02105592,-0.02105592,,-0.00169647,0.00169647,,2.05084865,-2.05084865,-0.0040459,,-0.00493189,0.00088599
2,008560 KS,,0.00885062,-0.00885062,,-0.00203188,0.00203188,,-15.80371398,15.80371398,0.00023451,,-0.00015089,0.00038539
2,016360 KS,,0.01759346,-0.01759346,,-0.0062932,0.0062932,,-25.20982239,25.20982239,0.00341364,,0.00264511,0.00076853
2,024110 KS,,0.02082751,-0.02082751,,-0.00891539,0.00891539,,-32.41369234,32.41369234,0.00758604,,0.00693782,0.00064821
2,029780 KS,,0.00832087,-0.00832087,,-0.00322253,0.00322253,,-29.08690518,29.08690518,0.00213729,,0.00178728,0.00035001
2,032830 KS,,0.03380349,-0.03380349,,-0.0187244,0.0187244,,-38.63448384,38.63448384,0.01681779,,0.01540199,0.0014158
2,055550 KS,,0.13448084,-0.13448084,,-0.05737086,0.05737086,,-32.29119285,32.29119285,0.04820754,,0.04365378,0.00455376
2,071050 KS,,0.02093595,-0.02093595,,-0.01007848,0.01007848,,-32.65373842,32.65373842,0.00750064,,0.00658436,0.00091628
2,079440 KS,,0.00079798,-0.00079798,,-0.00025501,0.00025501,,-3.19635905,3.19635905,0.00029612,,0.00022673,0.00006938
2,086790 KS,,0.0778838,-0.0778838,,-0.02231594,0.02231594,,-21.76420445,21.76420445,0.01222902,,0.00987042,0.00235861
2,088350 KS,,0.00364778,-0.00364778,,-0.00230796,0.00230796,,-38.35380911,38.35380911,0.00172925,,0.00142514,0.00030411
2,101 HK,1.09677869,0.04934988,1.04742881,0.15594831,0.00683066,0.14911765,16.37908667,16.37908667,0,0.29487922,,0.28961329,0.00526594
2,1030 HK,,0.02277503,-0.02277503,,-0.00335515,0.00335515,,-13.65724551,13.65724551,-0.00076374,,-0.00064214,-0.00012161
2,105560 KS,,0.13322174,-0.13322174,,-0.04480469,0.04480469,,-25.63581199,25.63581199,0.02897198,,0.02482997,0.00414201
2,11 HK,0.76893838,0.15415341,0.61478497,-0.14122364,-0.02959435,-0.1116293,-16.37599835,-16.37599835,0,-0.00934269,,-0.01273615,0.00339347
2,1109 HK,,0.1443866,-0.1443866,,-0.01290602,0.01290602,,-6.7312137,6.7312137,-0.01753228,,-0.01664051,-0.00089177
2,1113 HK,0.53069623,0.17434375,0.35635248,-0.09866798,-0.03425322,-0.06441476,-18.01521137,-18.01521137,0,-0.00949095,,-0.01130294,0.00181199
2,12 HK,0.9260633,0.06720362,0.85885967,-0.21636064,-0.01647727,-0.19988337,-18.63143466,-18.63143466,0,-0.04257466,,-0.04743414,0.00485947
2,123 HK,,0.01499178,-0.01499178,,-0.00258717,0.00258717,,-13.89245484,13.89245484,0.00000543,,0.0000885,-0.00008307
2,1288 HK,,0.12809885,-0.12809885,,-0.01301703,0.01301703,,-10.45033527,10.45033527,-0.00800008,,-0.0072712,-0.00072887
2,1299 HK,1.07360236,1.26396455,-0.19036219,-0.09697585,-0.12849242,0.03151657,-8.7931742,-8.7931742,0,-0.02938223,,-0.02824711,-0.00113512
2,1336 HK,,0.03273383,-0.03273383,,0.00180611,-0.00180611,,6.36303788,-6.36303788,-0.01117006,,-0.01099349,-0.00017658
2,1339 HK,,0.03127007,-0.03127007,,-0.00566815,0.00566815,,-13.79302,13.79302,0.00009533,,0.00026753,-0.0001722
2,1359 HK,,0.01966615,-0.01966615,,-0.0014567,0.0014567,,-4.09618303,4.09618303,-0.00300986,,-0.00290008,-0.00010978
2,138930 KS,,0.0139132,-0.0139132,,-0.00682572,0.00682572,,-34.32960408,34.32960408,0.00581382,,0.00526517,0.00054865
2,1398 HK,,0.47788563,-0.47788563,,-0.07656409,0.07656409,,-14.63098955,14.63098955,-0.00053766,,0.00226416,-0.00280182
2,1508 HK,,0.00791891,-0.00791891,,-0.00293077,0.00293077,,-27.55681369,27.55681369,0.00187049,,0.00191649,-0.00004601
2,16 HK,0.88793143,0.22815287,0.65977856,-0.17817312,-0.05267684,-0.12549628,-18.63052274,-18.63052274,0,-0.02290366,,-0.02642044,0.00351678
2,1628 HK,,0.00913257,-0.00913257,,-0.00151033,0.00151033,,-11.98427686,11.98427686,-0.00018442,,-0.00013413,-0.00005029
2,1638 HK,,0.01107915,-0.01107915,,-0.00067776,0.00067776,,-3.72066599,3.72066599,-0.00165364,,-0.00159504,-0.00005861
2,165 HK,,0.01613005,-0.01613005,,-0.00099975,0.00099975,,-2.73697053,2.73697053,-0.00290133,,-0.00281582,-0.00008551
2,1658 HK,,0.05754781,-0.05754781,,-0.00702537,0.00702537,,-11.95666549,11.95666549,0.00032771,,0.0006475,-0.00031979
2,17 HK,1.00994226,0.08283164,0.92711062,-0.13141507,-0.00408164,-0.12733344,-9.39924064,-7.4739745,-1.92526614,-0.07925215,,-0.08231583,0.00306368
2,1776 HK,,0.01682267,-0.01682267,,0.00010301,-0.00010301,,4.7196887,-4.7196887,-0.00442112,,-0.00432994,-0.00009118
2,1813 HK,,0.02068858,-0.02068858,,0.00481049,-0.00481049,,24.85464761,-24.85464761,-0.01014549,,-0.0100443,-0.0001012
2,1878 JP,,0.07921911,-0.07921911,,-0.01815284,0.01815284,,-21.7346463,21.7346463,0.00824132,,0.00904445,-0.00080314
2,1918 HK,,0.13151632,-0.13151632,,-0.02409991,0.02409991,,-14.12122208,14.12122208,-0.00061075,,0.00019164,-0.00080239
2,1972 HK,0.45877555,0.03612195,0.42265361,-0.14677408,-0.01194946,-0.13482463,-27.32434339,-27.32434339,0,-0.05872673,,-0.06104195,0.00231522
2,1988 HK,,0.0531608,-0.0531608,,-0.00409789,0.00409789,,-8.69909866,8.69909866,-0.00584173,,-0.00553112,-0.0003106
2,1997 HK,,0.06421715,-0.06421715,,-0.03019764,0.03019764,,-31.67830604,31.67830604,0.02903966,,0.02938138,-0.00034172
2,20 HK,0.67919349,0.05249384,0.62669965,0.7520054,0.01020524,0.74180016,850.9495349,21.01243045,829.9371045,0.83507287,,0.83145924,0.00361363
2,2007 HK,,0.10973775,-0.10973775,,-0.01729094,0.01729094,,-13.87471379,13.87471379,0.00080059,,0.00142147,-0.00062089
2,2202 HK,,0.05947348,-0.05947348,,-0.01331325,0.01331325,,-18.24379104,18.24379104,0.00330314,,0.00364645,-0.00034331
2,23 HK,,0.03161671,-0.03161671,,0.0026426,-0.0026426,,11.74938767,-11.74938767,-0.01127058,,-0.0110983,-0.00017228
2,2318 HK,,0.66811637,-0.66811637,,-0.03645866,0.03645866,,-4.03910048,4.03910048,-0.10290023,,-0.09930897,-0.00359126
2,2328 HK,,0.07513322,-0.07513322,,-0.02363955,0.02363955,,-25.89916378,25.89916378,0.0150263,,0.01544598,-0.00041968
2,2388 HK,,0.12929878,-0.12929878,,-0.01861484,0.01861484,,-12.53743577,12.53743577,-0.00256961,,-0.00187995,-0.00068966
2,2542 TT,,0.01260577,-0.01260577,,-0.00033484,0.00033484,,-2.44060817,2.44060817,-0.00217659,,-0.00199092,-0.00018567
2,2588 HK,,0.01667257,-0.01667257,,-0.00859014,0.00859014,,-35.8035024,35.8035024,0.00726706,,0.00735536,-0.0000883
2,2601 HK,,0.09315342,-0.09315342,,-0.01820597,0.01820597,,-17.07466308,17.07466308,0.00420334,,0.00469722,-0.00049389
2,2611 HK,,0.01229533,-0.01229533,,-0.00089867,0.00089867,,6.86642511,-6.86642511,-0.00281392,,-0.00274392,-0.00007
2,2628 HK,,0.18207799,-0.18207799,,-0.01496669,0.01496669,,-5.4765093,5.4765093,-0.02738837,,-0.02640137,-0.000987
2,2669 HK,,0.00375012,-0.00375012,,-0.00015694,0.00015694,,-0.68734453,0.68734453,0.00191582,,0.00191627,-0.00000045
2,267 HK,,0.06874558,-0.06874558,,-0.0193744,0.0193744,,-22.95240411,22.95240411,0.01053358,,0.01094072,-0.00040713
2,272 HK,,0.0073423,-0.0073423,,-0.00209792,0.00209792,,-23.08811716,23.08811716,0.00113139,,0.00117231,-0.00004092
2,2777 HK,,0.01945559,-0.01945559,,-0.00800154,0.00800154,,-28.82893463,28.82893463,0.00557647,,0.00568449,-0.00010802
2,2799 HK,,0.01382016,-0.01382016,,-0.00384878,0.00384878,,-20.42476265,20.42476265,0.00122677,,0.00130726,-0.00008049
2,2801 TT,,0.04062866,-0.04062866,,-0.00734087,0.00734087,,-12.83274645,12.83274645,-0.00057592,,-0.0000087,-0.00056723
2,2823 TT,,0.02128738,-0.02128738,,-0.00350405,0.00350405,,-13.03637074,13.03637074,0.00021484,,0.00056393,-0.00034908
2,2834 TT,,0.02181273,-0.02181273,,-0.0026881,0.0026881,,-9.97483287,9.97483287,-0.00110684,,-0.00076074,-0.0003461
2,2869 HK,,0.01597968,-0.01597968,,0.00421338,-0.00421338,,29.78732165,-29.78732165,-0.00831117,,-0.00823949,-0.00007168
2,2880 TT,,0.05827706,-0.05827706,,-0.00509923,0.00509923,,-6.59109034,6.59109034,-0.00570566,,-0.00477633,-0.00092934
2,2881 TT,,0.10405754,-0.10405754,,-0.00352641,0.00352641,,-2.41256067,2.41256067,-0.01673554,,-0.01502296,-0.00171258
2,2882 TT,,0.11429664,-0.11429664,,0.00168133,-0.00168133,,1.37976737,-1.37976737,-0.02410027,,-0.02218142,-0.00191885
2,2883 TT,,0.04179996,-0.04179996,,-0.00074172,0.00074172,,-1.32692808,1.32692808,-0.00712566,,-0.00641423,-0.00071143
2,2884 TT,,0.10480583,-0.10480583,,0.00488703,-0.00488703,,6.65501502,-6.65501502,-0.02881903,,-0.02706115,-0.00175788
2,2885 TT,,0.06421532,-0.06421532,,-0.00596981,0.00596981,,-5.18697193,5.18697193,-0.00753292,,-0.00655402,-0.0009789
2,2886 TT,,0.12279032,-0.12279032,,0.00750768,-0.00750768,,8.21542776,-8.21542776,-0.03620011,,-0.03420065,-0.00199946
2,2887 TT,,0.04654529,-0.04654529,,-0.00370113,0.00370113,,-5.28355696,5.28355696,-0.00520094,,-0.00445541,-0.00074554
2,2888 TT,,0.035036,-0.035036,,-0.006298,0.006298,,-14.82243853,14.82243853,0.00100543,,0.00156093,-0.0005555
2,2890 TT,,0.04634856,-0.04634856,,-0.00525632,0.00525632,,-9.90165973,9.90165973,-0.00282859,,-0.00209098,-0.00073761
2,2891 TT,,0.13777141,-0.13777141,,-0.01237011,0.01237011,,-5.60191505,5.60191505,-0.0158342,,-0.01378035,-0.00205386
2,2892 TT,,0.08183338,-0.08183338,,-0.00145347,0.00145347,,-0.4137789,0.4137789,-0.01481123,,-0.01348854,-0.0013227
2,2909 HK,,0,0,,0,0,,,,0,,0,0
2,294870 KS,,0.00490089,-0.00490089,,-0.00125668,0.00125668,,-21.33359544,21.33359544,-0.00018944,,-0.00056517,0.00037574
2,300059 C2,,0.0117253,-0.0117253,,0.00892273,-0.00892273,,96.32464182,-96.32464182,-0.01526022,,-0.01524037,-0.00001984
2,3003 JP,,0.03445549,-0.03445549,,-0.00933313,0.00933313,,-23.57889424,23.57889424,0.00600027,,0.00652821,-0.00052794
2,316140 KS,,0.04263379,-0.04263379,,-0.01315719,0.01315719,,-25.58847408,25.58847408,0.00899452,,0.00791263,0.00108189
2,3231 JP,,0.02640226,-0.02640226,,-0.00855098,0.00855098,,-24.78507996,24.78507996,0.00552045,,0.00604053,-0.00052008
2,3281 JP,,0.01353084,-0.01353084,,0.00808635,-0.00808635,,16.13479628,-16.13479628,-0.00599013,,-0.00564226,-0.00034787
2,3283 JP,,0.06069084,-0.06069084,,0.01391604,-0.01391604,,27.51125864,-27.51125864,-0.03160157,,-0.03066757,-0.000934
2,3289 JP,,0.036729,-0.036729,,-0.01808444,0.01808444,,-38.62042845,38.62042845,0.01686146,,0.01779145,-0.00092999
2,3319 HK,,0.02260044,-0.02260044,,0.01201989,-0.01201989,,72.54735499,-72.54735499,-0.01895772,,-0.01885986,-0.00009786
2,3328 HK,,0.06102465,-0.06102465,,-0.00847849,0.00847849,,-13.79411259,13.79411259,-0.00064485,,-0.00030262,-0.00034223
2,3333 HK,,0.04513208,-0.04513208,,0.00783632,-0.00783632,,16.0985832,-16.0985832,-0.02061746,,-0.02038136,-0.0002361
2,3360 HK,,0.02005009,-0.02005009,,-0.00086295,0.00086295,,-3.85027135,3.85027135,-0.00313085,,-0.00302512,-0.00010573
2,3377 HK,,0.01008823,-0.01008823,,-0.00537159,0.00537159,,-36.13965389,36.13965389,0.00408507,,0.00414545,-0.00006038
2,3380 HK,,0.02470411,-0.02470411,,0.00239181,-0.00239181,,11.09761241,-11.09761241,-0.00854591,,-0.0084175,-0.00012841
2,3383 HK,,0.01805026,-0.01805026,,-0.00394578,0.00394578,,-10.8000286,10.8000286,-0.00026381,,-0.00015523,-0.00010858
2,3396 HK,,0.00685146,-0.00685146,,-0.00309509,0.00309509,,-35.40467567,35.40467567,0.0023375,,0.00237517,-0.00003767
2,3462 JP,,0.06181226,-0.06181226,,-0.02412261,0.02412261,,-29.25784529,29.25784529,0.01837598,,0.02029014,-0.00191416
2,3618 HK,,0.01139544,-0.01139544,,-0.00149024,0.00149024,,-10.87266974,10.87266974,-0.00054727,,-0.00048366,-0.00006361
2,363 HK,,0.00884512,-0.00884512,,-0.00182398,0.00182398,,-17.40116623,17.40116623,0.00033035,,0.00038077,-0.00005042
2,388 HK,2.39068605,0.45859251,1.93209353,1.14579168,0.21616193,0.92962976,52.82290475,52.82290475,0,1.0223906,,1.01307915,0.00931145
2,3883 HK,,0.01709001,-0.01709001,,-0.00311408,0.00311408,,-13.34994258,13.34994258,0.00027196,,0.00036989,-0.00009794
2,3908 HK,,0.02642882,-0.02642882,,0.00696335,-0.00696335,,28.77347071,-28.77347071,-0.01650142,,-0.01635893,-0.00014249
2,3968 HK,,0.20514209,-0.20514209,,0.00028324,-0.00028324,,0.31107425,-0.31107425,-0.04317552,,-0.04205525,-0.00112027
2,3988 HK,,0.33849693,-0.33849693,,-0.03838325,0.03838325,,-10.61496365,10.61496365,-0.01968578,,-0.01778422,-0.00190156
2,4 HK,,0.02578657,-0.02578657,,-0.00764698,0.00764698,,-22.1791348,22.1791348,0.00571959,,0.005846,-0.00012641
2,410 HK,,0.00932963,-0.00932963,,0.00019596,-0.00019596,,7.02574832,-7.02574832,-0.00266636,,-0.00261484,-0.00005152
2,5871 TT,,0.05139531,-0.05139531,,0.00030441,-0.00030441,,0.20732849,-0.20732849,-0.01025646,,-0.00937187,-0.00088459
2,5876 TT,,0.05620664,-0.05620664,,-0.00533956,0.00533956,,-6.91081076,6.91081076,-0.00533406,,-0.00441806,-0.00091599
2,5880 TT,,0.0673311,-0.0673311,,0.00242535,-0.00242535,,4.18386082,-4.18386082,-0.01615521,,-0.01500673,-0.00114849
2,600000 C1,,0.02988713,-0.02988713,,-0.00266917,0.00266917,,-7.08327875,7.08327875,-0.00350459,,-0.00366876,0.00016418
2,600015 C1,,0.00814543,-0.00814543,,-0.00120853,0.00120853,,-11.08389615,11.08389615,-0.00044757,,-0.00051654,0.00006898
2,600016 C1,,0.0195217,-0.0195217,,-0.00107563,0.00107563,,-5.00967837,5.00967837,-0.00288886,,-0.00302733,0.00013848
2,600030 C1,,0.02233233,-0.02233233,,0.00387938,-0.00387938,,19.40146527,-19.40146527,-0.01119704,,-0.01127941,0.00008236
2,600036 C1,,0.06748741,-0.06748741,,0.00003922,-0.00003922,,0.78378873,-0.78378873,-0.01544301,,-0.01575835,0.00031535
2,600048 C1,,0.01740736,-0.01740736,,0.00105168,-0.00105168,,8.08519586,-8.08519586,-0.00562354,,-0.0057168,0.00009326
2,600061 C1,,0.00432955,-0.00432955,,-0.0001449,0.0001449,,-0.11496302,0.11496302,-0.00099114,,-0.00101774,0.0000266
2,600109 C1,,0.00290823,-0.00290823,,0.00146521,-0.00146521,,60.66141983,-60.66141983,-0.00274688,,-0.00274788,0.000001
2,600208 C1,,0.00263675,-0.00263675,,-0.00031945,0.00031945,,-9.36134268,9.36134268,-0.00023394,,-0.00025041,0.00001647
2,600340 C1,,0.0067038,-0.0067038,,-0.00096033,0.00096033,,-10.63505969,10.63505969,-0.00048189,,-0.00051801,0.00003612
2,600369 C1,,0.00257081,-0.00257081,,0.00031128,-0.00031128,,16.25593317,-16.25593317,-0.00118192,,-0.00119756,0.00001564
2,600376 C1,,0.0016358,-0.0016358,,-0.00024167,0.00024167,,-10.08614963,10.08614963,-0.0001166,,-0.00012855,0.00001194
2,600383 C1,,0.00582964,-0.00582964,,0.00033737,-0.00033737,,7.34277244,-7.34277244,-0.00189001,,-0.00190467,0.00001467
2,600466 C1,,0.00172986,-0.00172986,,-0.00045354,0.00045354,,-19.89899202,19.89899202,0.00013305,,0.00012118,0.00001187
2,600606 C1,,0.00462224,-0.00462224,,0.00072276,-0.00072276,,15.07003402,-15.07003402,-0.00230889,,-0.0023184,0.00000951
2,600643 C1,,0.00097448,-0.00097448,,-0.00034264,0.00034264,,-21.81101832,21.81101832,0.00000855,,-0.0000258,0.00003435
2,600675 C1,,0.00166289,-0.00166289,,-0.00009223,0.00009223,,-2.32809529,2.32809529,-0.00032336,,-0.00033677,0.00001342
2,600816 C1,,0.00117033,-0.00117033,,-0.00104615,0.00104615,,-45.11127997,45.11127997,0.0008264,,0.00078953,0.00003688
2,600837 C1,,0.01034304,-0.01034304,,-0.00118055,0.00118055,,-6.97161728,6.97161728,-0.00131271,,-0.00137453,0.00006182
2,600895 C1,,0.00219477,-0.00219477,,0.00102768,-0.00102768,,47.72145458,-47.72145458,-0.00185306,,-0.00185291,-0.00000015
2,600909 C1,,0.00255293,-0.00255293,,0.00023632,-0.00023632,,14.13554388,-14.13554388,-0.00103547,,-0.0010515,0.00001603
2,600919 C1,,0.00681061,-0.00681061,,-0.00096357,0.00096357,,-10.82887948,10.82887948,-0.00039526,,-0.00044792,0.00005266
2,600926 C1,,0.00444076,-0.00444076,,0.00061783,-0.00061783,,12.08006724,-12.08006724,-0.00175313,,-0.00176323,0.00001011
2,600958 C1,,0.00557614,-0.00557614,,0.00051171,-0.00051171,,12.41443223,-12.41443223,-0.00227904,,-0.00230719,0.00002815
2,600999 C1,,0.01014588,-0.01014588,,0.00412849,-0.00412849,,46.47248124,-46.47248124,-0.00830331,,-0.00832292,0.00001961
2,601009 C1,,0.00662755,-0.00662755,,-0.00023923,0.00023923,,-4.22569288,4.22569288,-0.0009646,,-0.00098896,0.00002436
2,601066 C1,,0.00903713,-0.00903713,,0.00409036,-0.00409036,,57.93738444,-57.93738444,-0.00791429,,-0.00793909,0.0000248
2,601099 C1,,0.00222978,-0.00222978,,0.0002541,-0.0002541,,14.84180089,-14.84180089,-0.00103581,,-0.00104785,0.00001205
2,601108 C1,,0.0035837,-0.0035837,,0.0004126,-0.0004126,,15.32560376,-15.32560376,-0.00160742,,-0.00162212,0.0000147
2,601128 C1,,0.00195841,-0.00195841,,-0.00033891,0.00033891,,-12.03034017,12.03034017,-0.00008168,,-0.00009205,0.00001037
2,601155 C1,,0.00697111,-0.00697111,,-0.00072507,0.00072507,,-8.46516619,8.46516619,-0.00064739,,-0.00066252,0.00001513
2,601162 C1,,0.00099811,-0.00099811,,0.0012177,-0.0012177,,37.42365559,-37.42365559,-0.00131324,,-0.00122968,-0.00008356
2,601166 C1,,0.03310227,-0.03310227,,-0.00577438,0.00577438,,-13.89580287,13.89580287,-0.00038282,,-0.00057701,0.00019419
2,601169 C1,,0.01010333,-0.01010333,,-0.00105376,0.00105376,,-8.26780824,8.26780824,-0.00100134,,-0.00107328,0.00007194
2,601198 C1,,0.00301215,-0.00301215,,-0.00001675,0.00001675,,2.40419574,-2.40419574,-0.00082781,,-0.00084393,0.00001612
2,601211 C1,,0.01221961,-0.01221961,,0.00029213,-0.00029213,,4.60924838,-4.60924838,-0.00349994,,-0.00355831,0.00005838
2,601229 C1,,0.01134708,-0.01134708,,-0.00106292,0.00106292,,-8.17560776,8.17560776,-0.00119558,,-0.00127582,0.00008024
2,601288 C1,,0.024127,-0.024127,,-0.00159417,0.00159417,,-6.10502334,6.10502334,-0.00311507,,-0.00329731,0.00018224
2,601318 C1,,0.0777391,-0.0777391,,-0.00540658,0.00540658,,-4.20115645,4.20115645,-0.01229736,,-0.01274962,0.00045226
2,601319 C1,,0.00264536,-0.00264536,,0.00031072,-0.00031072,,10.87188852,-10.87188852,-0.00099033,,-0.00100104,0.00001071
2,601328 C1,,0.01937711,-0.01937711,,-0.00161181,0.00161181,,-7.32213596,7.32213596,-0.00214675,,-0.00229788,0.00015113
2,601336 C1,,0.00895284,-0.00895284,,0.00119285,-0.00119285,,14.39266856,-14.39266856,-0.00389305,,-0.00392215,0.0000291
2,601377 C1,,0.00414035,-0.00414035,,0.00066917,-0.00066917,,19.57583859,-19.57583859,-0.00217628,,-0.00219747,0.00002119
2,601398 C1,,0.02692917,-0.02692917,,-0.00287113,0.00287113,,-9.05379827,9.05379827,-0.00228141,,-0.00248681,0.0002054
2,601555 C1,,0.00287352,-0.00287352,,0.00020598,-0.00020598,,8.78265038,-8.78265038,-0.00093129,,-0.00093812,0.00000684
2,601601 C1,,0.01835242,-0.01835242,,-0.00345308,0.00345308,,-14.0971821,14.0971821,-0.00001488,,-0.00010693,0.00009205
2,601628 C1,,0.00775027,-0.00775027,,0.0010212,-0.0010212,,14.4214383,-14.4214383,-0.00371576,,-0.00373208,0.00001631
2,601688 C1,,0.01302019,-0.01302019,,0.00081706,-0.00081706,,8.15242927,-8.15242927,-0.00441964,,-0.00447511,0.00005547
2,601788 C1,,0.00479964,-0.00479964,,0.00391083,-0.00391083,,87.94680098,-87.94680098,-0.0069565,,-0.00693616,-0.00002034
2,601818 C1,,0.01434277,-0.01434277,,-0.00092421,0.00092421,,-4.75365703,4.75365703,-0.00211989,,-0.00219872,0.00007883
2,601838 C1,,0.00275322,-0.00275322,,-0.00005502,0.00005502,,-0.65494743,0.65494743,-0.00060354,,-0.0006195,0.00001596
2,601878 C1,,0.00285633,-0.00285633,,0.00115627,-0.00115627,,47.65308548,-47.65308548,-0.00256942,,-0.00257977,0.00001035
2,601881 C1,,0.00115795,-0.00115795,,0.0016703,-0.0016703,,44.640074,-44.640074,-0.00193677,,-0.00183541,-0.00010137
2,601901 C1,,0.00586286,-0.00586286,,0.00008397,-0.00008397,,4.07990028,-4.07990028,-0.00177356,,-0.00181267,0.0000391
2,601939 C1,,0.00590926,-0.00590926,,-0.00054193,0.00054193,,-7.96048131,7.96048131,-0.00062879,,-0.00067042,0.00004164
2,601988 C1,,0.01169083,-0.01169083,,-0.00039583,0.00039583,,-2.26279262,2.26279262,-0.00213088,,-0.00222393,0.00009305
2,601990 C1,,0.00451953,-0.00451953,,0.00070672,-0.00070672,,25.68315882,-25.68315882,-0.00226926,,-0.00231033,0.00004108
2,601997 C1,,0.00206431,-0.00206431,,-0.00072065,0.00072065,,-24.20484546,24.20484546,0.0001892,,0.00013991,0.00004929
2,601998 C1,,0.00287577,-0.00287577,,-0.00035704,0.00035704,,-9.96217115,9.96217115,-0.00022395,,-0.00024413,0.00002017
2,6030 HK,,0.04633056,-0.04633056,,0.00514175,-0.00514175,,11.85042715,-11.85042715,-0.01908184,,-0.01883799,-0.00024385
2,604 HK,,0.011176,-0.011176,,-0.00197895,0.00197895,,-14.42362485,14.42362485,0.000089,,0.00015262,-0.00006362
2,6049 HK,,0.00323741,-0.00323741,,-0.00005595,0.00005595,,-0.0340047,0.0340047,0.0015108,,0.00151136,-0.00000056
2,6060 HK,,0.01412922,-0.01412922,,0.00972237,-0.00972237,,70.64883395,-70.64883395,-0.01654976,,-0.01648471,-0.00006505
2,6098 HK,,0.05853529,-0.05853529,,0.03211229,-0.03211229,,69.0640724,-69.0640724,-0.05220956,,-0.05195809,-0.00025147
2,6158 HK,,0.01076051,-0.01076051,,-0.00134401,0.00134401,,-12.83795151,12.83795151,-0.00014562,,-0.00008513,-0.00006049
2,6178 JP,0.32025759,0.1390486,0.18120899,-0.0709099,-0.03248068,-0.03842922,-21.12097609,-21.12097609,0,-0.00774137,,-0.01101965,0.00327829
2,6818 HK,,0.01422672,-0.01422672,,-0.00110372,0.00110372,,-7.83001894,7.83001894,-0.00131327,,-0.00123604,-0.00007724
2,683 HK,0.37385515,0.02000503,0.35385012,-0.07400339,-0.0041436,-0.06985978,-18.17916303,-18.17916303,0,-0.01290577,,-0.01481274,0.00190698
2,6837 HK,,0.03019682,-0.03019682,,-0.00753393,0.00753393,,-16.49873192,16.49873192,0.00122214,,0.00139847,-0.00017633
2,688 HK,,0.14152078,-0.14152078,,-0.02450556,0.02450556,,-15.51841106,15.51841106,0.00346624,,0.00424487,-0.00077863
2,6881 HK,,0.02074549,-0.02074549,,0.00369182,-0.00369182,,18.84014818,-18.84014818,-0.01048546,,-0.01037563,-0.00010983
2,6886 HK,,0.02917448,-0.02917448,,0.00257965,-0.00257965,,13.53163357,-13.53163357,-0.01114579,,-0.01099247,-0.00015332
2,7167 JP,,0.02146509,-0.02146509,,-0.00052106,0.00052106,,-7.4372983,7.4372983,-0.00180411,,-0.00156264,-0.00024147
2,7181 JP,,0.03461667,-0.03461667,,-0.00738163,0.00738163,,-17.06405512,17.06405512,0.00228319,,0.00293226,-0.00064907
2,7182 JP,0.36894478,0.03937686,0.32956792,-0.06216122,-0.00674058,-0.05542064,-18.16618256,-18.16618256,0,-0.00791,,-0.01083574,0.00292574
